district,city,latitude,longitude,updated_time,price,land_area_sqm,building_area_sqm,jumlah lantai,kamar tidur,kamar mandi,carpots,garasi,sertifikat,daya listrik,interior,tahun dibangun
Sukaraja,Bogor,-6.5266457,106.8016144,13/05/2024,Rp 497.000.000,90 m²,36 m²,1,2,1,1,N/A,HGB,1300 Watt,Unfurnished,2024
Cibinong,Bogor,-6.4901067,106.8306951,13/05/2024,Rp 679.600.000,80 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cibinong,Bogor,-6.4901067,106.8306951,13/05/2024,Rp 679.600.000,80 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Sukaraja,Bogor,-6.5374301,106.8066781,13/05/2024,Rp 497.000.000,90 m²,36 m²,1,2,1,1,N/A,HGB,1300 Watt,Unfurnished,2024
Bogor Barat,Bogor,-6.5626206,106.7951616,13/05/2024,Rp 395.000.000,60 m²,36 m²,1,2,1,1,1,SHM,900 Watt,Unfurnished,2024
Bogor Timur,Bogor,-6.617944400000001,106.820343,13/05/2024,Rp 350.000.000,60 m²,50 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2024
Parung Panjang,Bogor,-6.3681068,106.5533873,13/05/2024,Rp 518.760.000,60 m²,30 m²,N/A,2,1,1,N/A,HGB,1300 Watt,Unfurnished,2023
Parung Panjang,Bogor,-6.3681068,106.5533873,13/05/2024,Rp 656.000.000,60 m²,30 m²,N/A,2,1,1,N/A,HGB,1300 Watt,Unfurnished,2023
Parung Panjang,Bogor,-6.3681068,106.5533873,13/05/2024,Rp 400,60 m²,30 m²,1,2,1,1,1,HGB,2200 Watt,Unfurnished,2024
Bogor Barat,Bogor,-6.563991,106.7633625,13/05/2024,Rp 600.000.000,72 m²,48 m²,2,2,1,1,N/A,SHM,900 Watt,Unfurnished,N/A
Bogor Barat,Bogor,-6.563991,106.7633625,13/05/2024,Rp 650.000.000,72 m²,48 m²,2,2,1,1,N/A,SHM,900 Watt,Unfurnished,N/A
Dramaga,Bogor,-6.577668999999999,106.7319218,13/05/2024,Rp 9.100.000.000,440 m²,1000 m²,3,10,10,2,N/A,SHM,N/A,Unfurnished,2024
Cibinong,Bogor,-6.4901067,106.8306951,13/05/2024,Rp 759.000.000,60 m²,66 m²,2,3,2,2,N/A,SHM,2200 Watt,N/A,N/A
Sukaraja,Bogor,-6.5261691,106.8002889,13/05/2024,Rp 1.500.000.000,140 m²,128 m²,N/A,4,3,1,1,SHM,2200 Watt,N/A,N/A
Dramaga,Bogor,-6.577668999999999,106.7319218,13/05/2024,Rp 1.230.000.000,60 m²,93 m²,2,7,7,1,N/A,SHM,N/A,Unfurnished,2024
Tajur Halang,Bogor,-6.4758182,106.7578498,13/05/2024,Rp 325.500.000,66 m²,36 m²,1,2,1,1,N/A,HGB,2024 Watt,Unfurnished,2024
Tajur Halang,Bogor,-6.4758182,106.7578498,13/05/2024,Rp 300.000.000,66 m²,36 m²,1,2,1,1,N/A,HGB,1300 Watt,Unfurnished,2024
Sukaraja,Bogor,-6.621285299999999,106.8402213,13/05/2024,Rp 497.000.000,90 m²,36 m²,1,2,1,1,N/A,HGB,1300 Watt,Unfurnished,2024
Tajur Halang,Bogor,-6.4758182,106.7578498,13/05/2024,Rp 398.000.000,60 m²,30 m²,N/A,2,1,1,N/A,SHM,1300 Watt,N/A,2024
Sukaraja,Bogor,-6.5408947,106.7603239,13/05/2024,Rp 497.000.000,90 m²,36 m²,1,2,1,1,N/A,HGB,1300 Watt,Unfurnished,2024
Sukaraja,Bogor,-6.5932534,106.8443875,13/05/2024,Rp 497.000.000,90 m²,36 m²,1,2,1,1,N/A,HGB,1300 Watt,Unfurnished,2024
Sukaraja,Bogor,-6.5658816,106.7809682,13/05/2024,Rp 497.000.000,90 m²,36 m²,1,2,1,1,N/A,HGB,1300 Watt,Unfurnished,2024
Dramaga,Bogor,-6.577668999999999,106.7319218,13/05/2024,Rp 1.500.000.000,77 m²,120 m²,2,10,10,N/A,1,SHM,N/A,Full Furnished,2024
Tajur Halang,Bogor,-6.4758182,106.7578498,13/05/2024,Rp 484.000.000,72 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Gunung Putri,Bogor,-6.356087199999999,106.879792,13/05/2024,Rp 500.000.000,70 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,N/A
Bogor Barat,Bogor,-6.563991,106.7633625,13/05/2024,Rp 952.000.000,45 m²,72 m²,2,4,4,1,N/A,SHM,N/A,Unfurnished,2024
Rumpin,Bogor,-6.4576306,106.6464973,13/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Rumpin,Bogor,-6.4576306,106.6464973,13/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Rumpin,Bogor,-6.4576306,106.6464973,13/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Rumpin,Bogor,-6.4576306,106.6464973,13/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Rumpin,Bogor,-6.4576306,106.6464973,13/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Rumpin,Bogor,-6.4576306,106.6464973,13/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Rumpin,Bogor,-6.4576306,106.6464973,13/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tajur Halang,Bogor,-6.4758182,106.7578498,13/05/2024,Rp 225.000.000,50 m²,36 m²,N/A,2,2,N/A,N/A,SHM,N/A,Unfurnished,N/A
Rumpin,Bogor,-6.4576306,106.6464973,13/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Rumpin,Bogor,-6.4576306,106.6464973,13/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Rumpin,Bogor,-6.4576306,106.6464973,13/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cibinong,Bogor,-6.5211331,106.8502879,13/05/2024,Rp 800.000.000,60 m²,40 m²,N/A,2,2,N/A,N/A,SHM,N/A,Unfurnished,N/A
Jonggol,Bogor,-6.439727599999999,107.0495018,13/05/2024,Rp 550.000.000,120 m²,42 m²,1,2,1,N/A,1,SHM,1300 Watt,Unfurnished,2014
Jonggol,Bogor,-6.439727599999999,107.0495018,13/05/2024,Rp 835.000.000,164 m²,34 m²,1,2,1,1,N/A,HGB,1300 Watt,Unfurnished,2023
Parung Panjang,Bogor,-6.3681068,106.5533873,12/05/2024,Rp 75.000.000,60 m²,36 m²,N/A,2,1,1,N/A,Lain-lain,1300 Watt,Semi Furnished,2020
Citeureup,Bogor,-6.4881955,106.8814798,12/05/2024,Rp 120.000.000,50 m²,45 m²,2,2,1,N/A,1,SHM,450 Watt,Unfurnished,2023
Babakan Madang,Bogor,-6.5636316,106.8639566,06/05/2024,Rp 4.544.747.350,180 m²,240 m²,N/A,4,3,2,1,SHM,4400 Watt,Unfurnished,2024
Babakan Madang,Bogor,-6.5636316,106.8639566,06/05/2024,Rp 5.555.756.230,240 m²,251 m²,3,4,4,2,2,SHM,4400 Watt,Unfurnished,2024
Babakan Madang,Bogor,-6.5211331,106.8502879,06/05/2024,Rp 793.544.500,60 m²,31 m²,N/A,2,1,1,N/A,SHM,2200 Watt,Semi Furnished,2024
Tajur Halang,Bogor,-6.4758182,106.7578498,06/05/2024,Rp 360.000.000,60 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bogor Tengah,Bogor,-6.5699999,106.7844771,06/05/2024,Rp 395.000.000,60 m²,36 m²,1,2,1,1,1,SHM,900 Watt,Unfurnished,2024
Gunung Putri,Bogor,-6.356087199999999,106.879792,06/05/2024,Rp 500.000.000,70 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,N/A
Gunung Putri,Bogor,-6.4288646,106.9240554,06/05/2024,Rp 500.000.000,70 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,N/A
Cibinong,Bogor,-6.4901067,106.8306951,06/05/2024,Rp 450.000.000,60 m²,80 m²,2,2,2,N/A,N/A,SHM,1300 Watt,Unfurnished,N/A
Kemang,Bogor,-6.4857872,106.7362028,06/05/2024,Rp 785.000.000,60 m²,60 m²,2,2,2,1,N/A,SHM,2200 Watt,Unfurnished,N/A
Kemang,Bogor,-6.4857872,106.7362028,06/05/2024,Rp 785.000.000,60 m²,60 m²,2,2,2,1,N/A,SHM,2200 Watt,Unfurnished,N/A
Gunung Sindur,Bogor,-6.3847562,106.6804186,06/05/2024,Rp 355.000.000,60 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2020
Gunung Putri,Bogor,-6.4288646,106.9240554,06/05/2024,Rp 766.000.000,65 m²,65 m²,1,3,2,2,N/A,SHM,2200 Watt,Unfurnished,2023
Bogor Selatan,Bogor,-6.5658816,106.7809682,06/05/2024,Rp 7.000.000.000,431 m²,700 m²,2,7,8,3,2,SHM,7700 Watt,Semi Furnished,N/A
Cibinong,Bogor,-6.4901067,106.8306951,06/05/2024,Rp 570.000.000,76 m²,36 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2024
Bogor Selatan,Bogor,-6.6323703,106.8075977,06/05/2024,Rp 3.450.000.000,270 m²,208 m²,2,3,3,N/A,N/A,SHM,N/A,Full Furnished,N/A
Cibinong,Bogor,-6.4901067,106.8306951,06/05/2024,Rp 950.000.000,110 m²,230 m²,2,4,2,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Cibinong,Bogor,-6.4901067,106.8306951,06/05/2024,Rp 570.000.000,70 m²,36 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2024
Cibinong,Bogor,-6.4901067,106.8306951,06/05/2024,Rp 679.600.000,80 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cibinong,Bogor,-6.4901067,106.8306951,06/05/2024,Rp 679.600.000,80 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Bojong Gede,Bogor,-6.4960615,106.7947017,06/05/2024,Rp 583.190.000,70 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Bojong Gede,Bogor,-6.4960615,106.7947017,06/05/2024,Rp 583.190.000,70 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cibinong,Bogor,-6.4901067,106.8306951,06/05/2024,Rp 950.000.000,110 m²,230 m²,2,4,2,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Cibinong,Bogor,-6.4901067,106.8306951,06/05/2024,Rp 783.191.000,60 m²,65 m²,2,2,1,1,N/A,SHM,2200 Watt,Unfurnished,2024
Cibinong,Bogor,-6.4901067,106.8306951,06/05/2024,Rp 783.191.000,60 m²,65 m²,2,2,1,1,N/A,SHM,2200 Watt,Unfurnished,2024
Bojong Gede,Bogor,-6.4960615,106.7947017,06/05/2024,Rp 672.811.080,105 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Tajur Halang,Bogor,-6.4974742,106.791291,06/05/2024,Rp 400.000.000,90 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Tajur Halang,Bogor,-6.4758182,106.7578498,06/05/2024,Rp 300.000.000,60 m²,29 m²,1,2,1,1,N/A,SHM,N/A,Unfurnished,N/A
Tajur Halang,Bogor,-6.4758182,106.7578498,06/05/2024,Rp 300.000.000,60 m²,29 m²,1,2,1,1,N/A,SHM,N/A,Unfurnished,N/A
Ciawi,Bogor,-6.663033899999999,106.8562067,06/05/2024,Rp 900.000.000,145 m²,250 m²,2,4,3,N/A,N/A,SHM,N/A,N/A,N/A
Jonggol,Bogor,-6.4597469,107.0422961,06/05/2024,Rp 225.000.000,72 m²,60 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2019
Bogor Barat,Bogor,-6.563991,106.7633625,06/05/2024,Rp 2.500.000.000,450 m²,350 m²,1,5,2,N/A,N/A,SHM,2200 Watt,N/A,N/A
Bogor Timur,Bogor,-6.617944400000001,106.820343,06/05/2024,Rp 3.000.000.000,200 m²,210 m²,2,3,2,N/A,N/A,SHM,2200 Watt,Unfurnished,N/A
Cibinong,Bogor,-6.4901067,106.8306951,06/05/2024,Rp 759.000.000,60 m²,66 m²,2,3,2,1,N/A,SHM,2200 Watt,N/A,N/A
Tajur Halang,Bogor,-6.450976499999999,106.7419487,06/05/2024,Rp 150.000.000,60 m²,36 m²,N/A,2,1,1,N/A,HGB,1300 Watt,Unfurnished,2017
Sukaraja,Bogor,-6.5261691,106.8002889,06/05/2024,Rp 1.222.200.000,72 m²,55 m²,2,3,2,2,N/A,SHM,2200 Watt,Unfurnished,2023
Bogor Selatan,Bogor,-6.6323703,106.8075977,06/05/2024,Rp 800.000.000,120 m²,100 m²,2,3,1,N/A,N/A,SHM,2200 Watt,Unfurnished,N/A
Rumpin,Bogor,-6.4576306,106.6464973,06/05/2024,Rp 390.300.000,60 m²,35 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Rumpin,Bogor,-6.4576306,106.6464973,06/05/2024,Rp 390.300.000,60 m²,35 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Dramaga,Bogor,-6.577668999999999,106.7319218,06/05/2024,Rp 460.000.000,60 m²,36 m²,N/A,2,1,N/A,N/A,SHM,N/A,Unfurnished,N/A
Cibinong,Bogor,-6.4901067,106.8306951,06/05/2024,Rp 250.000.000,32 m²,32 m²,N/A,1,1,N/A,N/A,SHM,2200 Watt,Unfurnished,2024
Jonggol,Bogor,-6.439727599999999,107.0495018,06/05/2024,Rp 385.000.000,72 m²,64 m²,N/A,2,2,1,N/A,HGB,1300 Watt,N/A,N/A
Kemang,Bogor,-6.4857872,106.7362028,05/05/2024,Rp 185.000.000,60 m²,26 m²,1,2,1,1,N/A,HGB,1300 Watt,Unfurnished,2024
Ciawi,Bogor,-6.663033899999999,106.8562067,05/05/2024,Rp 6.300.000.000,2616 m²,900 m²,2,6,5,6,2,SHM,6150 Watt,Unfurnished,2014
Bogor Tengah,Bogor,-6.5655839,106.7836745,29/04/2024,Rp 395.000.000,60 m²,30 m²,1,2,1,1,1,SHM,900 Watt,Unfurnished,2024
Tajur Halang,Bogor,-6.4758182,106.7578498,29/04/2024,Rp 576.000.000,103 m²,38 m²,1,2,1,N/A,N/A,N/A,N/A,Unfurnished,N/A
Tajur Halang,Bogor,-6.4758182,106.7578498,29/04/2024,Rp 350.000.000,70 m²,36 m²,1,2,1,1,N/A,N/A,1300 Watt,Unfurnished,N/A
Tajur Halang,Bogor,-6.4696555,106.7430188,29/04/2024,Rp 390.000.000,70 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Tajur Halang,Bogor,-6.4758182,106.7578498,29/04/2024,Rp 500.000.000,72 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bogor Selatan,Bogor,-6.6323703,106.8075977,29/04/2024,Rp 3.450.000.000,270 m²,208 m²,2,3,3,N/A,N/A,SHM,N/A,Full Furnished,N/A
Cileungsi,Bogor,-6.402271799999999,106.9704941,29/04/2024,Rp 862.000.000,94 m²,54 m²,2,3,2,N/A,1,SHM,N/A,Unfurnished,2024
Tajur Halang,Bogor,-6.4696555,106.7430188,29/04/2024,Rp 360.000.000,60 m²,33 m²,1,2,1,1,N/A,N/A,1300 Watt,Unfurnished,N/A
Bojong Gede,Bogor,-6.4960615,106.7947017,29/04/2024,Rp 2.100.000.000,187 m²,368 m²,N/A,5,4,N/A,2,SHM,N/A,N/A,N/A
Ranca Bungur,Bogor,-6.5379916,106.7312575,29/04/2024,Rp 590.000.000,102 m²,33 m²,1,2,1,1,N/A,SHM,3300 Watt,Unfurnished,N/A
Cibinong,Bogor,-6.4901067,106.8306951,29/04/2024,Rp 875.000.000,64 m²,91 m²,2,4,2,1,N/A,SHM,2200 Watt,Semi Furnished,2023
Gunung Putri,Bogor,-6.403049299999999,106.9299579,29/04/2024,Rp 661.000.000,84 m²,40 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2024
Tajur Halang,Bogor,-6.4758182,106.7578498,29/04/2024,Rp 300.000.000,60 m²,29 m²,1,2,1,N/A,N/A,SHM,N/A,Unfurnished,N/A
Gunung Putri,Bogor,-6.403049299999999,106.9299579,29/04/2024,Rp 661.000.000,70 m²,36 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2024
Ranca Bungur,Bogor,-6.5379916,106.7312575,29/04/2024,Rp 590.000.000,102 m²,33 m²,1,2,1,1,N/A,SHM,3300 Watt,Unfurnished,N/A
Gunung Putri,Bogor,-6.3809703,106.9613015,29/04/2024,Rp 1.650.000.000,136 m²,100 m²,2,3,2,2,N/A,SHM,N/A,Unfurnished,N/A
Gunung Putri,Bogor,-6.3809703,106.9613015,29/04/2024,Rp 4.250.000.000,300 m²,400 m²,2,6,5,2,N/A,SHM,4400 Watt,Unfurnished,N/A
Ciomas,Bogor,-6.6019425,106.7656825,29/04/2024,Rp 258.000.000,60 m²,30 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cibinong,Bogor,-6.4901067,106.8306951,29/04/2024,Rp 735.000.000,62 m²,66 m²,2,3,2,1,N/A,SHM,2200 Watt,Semi Furnished,2024
Cibinong,Bogor,-6.4901067,106.8306951,29/04/2024,Rp 679.600.000,80 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Cibinong,Bogor,-6.4901067,106.8306951,29/04/2024,Rp 679.600.000,80 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Cibinong,Bogor,-6.4901067,106.8306951,29/04/2024,Rp 679.600.000,80 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Cibinong,Bogor,-6.4901067,106.8306951,29/04/2024,Rp 679.600.000,80 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Tajur Halang,Bogor,-6.4758182,106.7578498,29/04/2024,Rp 300.000.000,60 m²,29 m²,1,2,1,1,N/A,SHM,N/A,Unfurnished,N/A
Cileungsi,Bogor,-6.402271799999999,106.9704941,29/04/2024,Rp 560.000.000,72 m²,38 m²,1,2,1,1,N/A,SHM,2200 Watt,Semi Furnished,N/A
Cibinong,Bogor,-6.4901067,106.8306951,29/04/2024,Rp 679.600.000,80 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Ciomas,Bogor,-6.6096958,106.8148879,29/04/2024,Rp 250.000.000,144 m²,66 m²,1,4,4,N/A,N/A,Lain-lain,N/A,Unfurnished,N/A
Sukaraja,Bogor,-6.5261691,106.8002889,29/04/2024,Rp 1.500.000.000,128 m²,140 m²,2,4,3,1,N/A,SHM,2200 Watt,N/A,N/A
Jonggol,Bogor,-6.4597469,107.0422961,29/04/2024,Rp 630.000.000,90 m²,75 m²,N/A,3,2,1,N/A,SHM,1300 Watt,N/A,N/A
Bogor Barat,Bogor,-6.563991,106.7633625,29/04/2024,Rp 749.000.000,60 m²,60 m²,2,3,2,2,N/A,SHM,2200 Watt,N/A,2024
Cibinong,Bogor,-6.564005600000001,106.7793986,29/04/2024,Rp 599.000.000,72 m²,48 m²,2,3,2,2,N/A,SHM,1300 Watt,N/A,2024
Sukaraja,Bogor,-6.5658816,106.7809682,29/04/2024,Rp 599.000.000,72 m²,48 m²,2,3,2,2,N/A,SHM,1300 Watt,N/A,2024
Ciomas,Bogor,-6.5783944,106.7927316,29/04/2024,Rp 650.000.000,90 m²,150 m²,2,3,2,2,N/A,SHM,1300 Watt,Unfurnished,N/A
Cibinong,Bogor,-6.4901067,106.8306951,29/04/2024,Rp 783.191.000,60 m²,65 m²,2,2,2,N/A,N/A,SHM,2200 Watt,Unfurnished,2024
Cibinong,Bogor,-6.4901067,106.8306951,29/04/2024,Rp 783.191.000,60 m²,65 m²,2,2,2,N/A,N/A,SHM,2200 Watt,Unfurnished,2024
Cibinong,Bogor,-6.4901067,106.8306951,29/04/2024,Rp 783.191.000,60 m²,65 m²,2,2,2,N/A,N/A,SHM,2200 Watt,Unfurnished,2024
Cibinong,Bogor,-6.4901067,106.8306951,29/04/2024,Rp 699.000.005,90 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cibinong,Bogor,-6.4901067,106.8306951,29/04/2024,Rp 783.191.000,60 m²,65 m²,2,2,2,N/A,N/A,SHM,2200 Watt,Unfurnished,2024
Tajur Halang,Bogor,-6.4758182,106.7578498,29/04/2024,Rp 300.000.000,60 m²,29 m²,1,2,1,1,N/A,SHM,N/A,Unfurnished,N/A
Cibinong,Bogor,-6.4655941,106.8298883,29/04/2024,Rp 783.191.000,60 m²,65 m²,2,2,2,N/A,N/A,SHM,2200 Watt,Unfurnished,2024
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cibinong,Bogor,-6.4901067,106.8306951,29/04/2024,Rp 683.800.000,88 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Cibinong,Bogor,-6.4901067,106.8306951,29/04/2024,Rp 683.800.000,88 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Bogor Timur,Bogor,-6.617944400000001,106.820343,29/04/2024,Rp 950.000.000,75 m²,75 m²,2,1,1,2,N/A,HGB,3500 Watt,N/A,N/A
Cibinong,Bogor,-6.4901067,106.8306951,29/04/2024,Rp 683.800.000,88 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Cibinong,Bogor,-6.4901067,106.8306951,29/04/2024,Rp 759.000.000,60 m²,66 m²,2,3,2,2,N/A,SHM,2200 Watt,N/A,N/A
Ciomas,Bogor,-6.6019425,106.7656825,29/04/2024,Rp 3.500.000,1 m²,1 m²,N/A,N/A,N/A,N/A,N/A,Lain-lain,1300 Watt,Unfurnished,2024
Cibinong,Bogor,-6.4901067,106.8306951,29/04/2024,Rp 683.800.000,88 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Cibinong,Bogor,-6.4587713,106.8181696,29/04/2024,Rp 683.800.000,88 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Bojong Gede,Bogor,-6.4960615,106.7947017,29/04/2024,Rp 583.190.000,70 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Bojong Gede,Bogor,-6.4960615,106.7947017,29/04/2024,Rp 583.190.000,70 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Bojong Gede,Bogor,-6.4587713,106.8181696,29/04/2024,Rp 583.190.000,70 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Bojong Gede,Bogor,-6.4960615,106.7947017,29/04/2024,Rp 583.190.000,70 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Bojong Gede,Bogor,-6.473501499999999,106.7711638,29/04/2024,Rp 583.190.000,70 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Bojong Gede,Bogor,-6.4960615,106.7947017,29/04/2024,Rp 672.811.080,105 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Citeureup,Bogor,-6.4881955,106.8814798,29/04/2024,Rp 350.000.000,250 m²,200 m²,1,2,1,1,N/A,AJB,900 Watt,Unfurnished,N/A
Bojong Gede,Bogor,-6.4960615,106.7947017,29/04/2024,Rp 672.811.080,105 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Bojong Gede,Bogor,-6.4960615,106.7947017,29/04/2024,Rp 672.811.080,105 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Cileungsi,Bogor,-6.402271799999999,106.9704941,29/04/2024,Rp 850.000.000,68 m²,79 m²,2,3,2,1,1,SHM,2199 Watt,Unfurnished,2023
Bojong Gede,Bogor,-6.4960615,106.7947017,29/04/2024,Rp 672.811.080,105 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Bojong Gede,Bogor,-6.4683249,106.7977963,29/04/2024,Rp 672.811.080,105 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Ciampea,Bogor,-6.5549421,106.6961626,29/04/2024,Rp 499.000.000,156 m²,54 m²,1,3,1,1,1,SHM,1300 Watt,Unfurnished,2024
Cileungsi,Bogor,-6.409248,106.9904655,29/04/2024,Rp 1.450.000.000,204 m²,80 m²,1,2,2,1,N/A,SHM,N/A,Unfurnished,2019
Parung,Bogor,-6.427080399999999,106.7244846,29/04/2024,Rp 1.700.000.000,325 m²,250 m²,1,3,2,2,N/A,SHM,N/A,Unfurnished,N/A
Gunung Sindur,Bogor,-6.3847562,106.6804186,28/04/2024,Rp 799.000.000,60 m²,65 m²,2,2,2,2,2,SHM,22000 Watt,Full Furnished,2022
Cileungsi,Bogor,-6.402271799999999,106.9704941,22/04/2024,Rp 390.000.000,72 m²,36 m²,1,2,1,1,N/A,SHM,N/A,N/A,N/A
Dramaga,Bogor,-6.577668999999999,106.7319218,22/04/2024,Rp 1.800.000.000,104 m²,148 m²,3,9,9,1,1,SHM,N/A,Full Furnished,2024
Cariu,Bogor,-6.4987675,107.1191739,22/04/2024,Rp 500.000.000,400 m²,125 m²,N/A,3,2,1,1,AJB,1200 Watt,Full Furnished,2012
Dramaga,Bogor,-6.577668999999999,106.7319218,22/04/2024,Rp 880.000.000,54 m²,81 m²,2,6,6,1,N/A,SHM,N/A,Full Furnished,2024
Bogor Tengah,Bogor,-6.5645318,106.7869924,22/04/2024,Rp 395.000.000,60 m²,36 m²,N/A,2,1,1,1,SHM,1200 Watt,Unfurnished,2024
Ciawi,Bogor,-6.663033899999999,106.8562067,22/04/2024,Rp 1.250.000.000,220 m²,130 m²,2,3,3,2,N/A,SHM,2200 Watt,Unfurnished,N/A
Gunung Putri,Bogor,-6.3224306,106.9683273,22/04/2024,Rp 498.000.000,54 m²,46 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Bogor Barat,Bogor,-6.5301049,106.805173,22/04/2024,Rp 599.000.000,72 m²,48 m²,2,3,2,2,N/A,SHM,2200 Watt,N/A,2024
Bogor Barat,Bogor,-6.563991,106.7633625,22/04/2024,Rp 830.000.000,72 m²,72 m²,2,3,2,N/A,1,SHM,N/A,Unfurnished,2024
Bogor Barat,Bogor,-6.563991,106.7633625,22/04/2024,Rp 855.000.000,60 m²,50 m²,2,3,3,1,N/A,SHM,N/A,Unfurnished,2024
Gunung Putri,Bogor,-6.403049299999999,106.9299579,22/04/2024,Rp 530.000.000,70 m²,36 m²,1,2,1,1,2,SHM,1300 Watt,Unfurnished,2024
Gunung Putri,Bogor,-6.403049299999999,106.9299579,22/04/2024,Rp 630.000.000,84 m²,40 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2024
