district,city,latitude,longitude,updated_time,price,land_area_sqm,building_area_sqm,jumlah lantai,kamar tidur,kamar mandi,carpots,garasi,sertifikat,daya listrik,interior,tahun dibangun
Cilodong,Depok,-6.425319699999999,106.8502064,10/05/2024,Rp 599.000.000,96 m²,65 m²,2,2,1,1,1,SHM,2200 Watt,Unfurnished,2023
Cipayung,Depok,-6.4197444,106.796065,02/06/2024,Rp 400.000.000,60 m²,40 m²,1,2,1,1,N/A,SHM,N/A,Semi Furnished,2020
Sawangan,Depok,-6.436817899999999,106.8170478,26/05/2024,Rp 800.000.000,70 m²,72 m²,2,3,2,2,N/A,SHM,2200 Watt,Semi Furnished,2024
Sawangan,Depok,-6.407547,106.7555867,30/04/2024,Rp 680.000.000,62 m²,49 m²,2,2,2,1,N/A,SHM,2200 Watt,Unfurnished,2023
Sawangan,Depok,-6.412430199999999,106.7801233,18/03/2024,Rp 635.000.000,84 m²,75 m²,2,3,3,2,N/A,SHM,2200 Watt,N/A,N/A
Sawangan,Depok,-6.407547,106.7555867,02/06/2024,Rp 815.000.000,48 m²,86 m²,2,3,2,1,N/A,SHM,2200 Watt,Unfurnished,2024
Cipayung,Depok,-6.4197444,106.796065,27/05/2024,Rp 250.000.000,62 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cipayung,Depok,-6.4197444,106.796065,27/05/2024,Rp 250.000.000,62 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cipayung,Depok,-6.4197444,106.796065,27/05/2024,Rp 250.000.000,62 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cipayung,Depok,-6.4197444,106.796065,27/05/2024,Rp 250.000.000,62 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cipayung,Depok,-6.4197444,106.796065,27/05/2024,Rp 250.000.000,62 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 860.000.000,92 m²,60 m²,1,3,2,2,N/A,SHM,1300 Watt,Unfurnished,2024
Cipayung,Depok,-6.4197444,106.796065,27/05/2024,Rp 250.000.000,62 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cipayung,Depok,-6.4197444,106.796065,27/05/2024,Rp 250.000.000,62 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cipayung,Depok,-6.4197444,106.796065,27/05/2024,Rp 250.000.000,60 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cipayung,Depok,-6.4197444,106.796065,27/05/2024,Rp 250.000.000,60 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Sukma Jaya,Depok,-6.4189393,106.8384873,27/05/2024,Rp 1.375.000.000,78 m²,90 m²,2,3,2,1,1,SHM,2200 Watt,Unfurnished,2024
Cipayung,Depok,-6.4197444,106.796065,27/05/2024,Rp 250.000.000,60 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Beji,Depok,-6.3685044,106.8081252,27/05/2024,Rp 1.850.000.000,90 m²,140 m²,2,5,5,1,1,SHM,N/A,Unfurnished,N/A
Cinere,Depok,-6.3333023,106.7828744,27/05/2024,Rp 985.000.000,60 m²,55 m²,2,2,2,1,N/A,SHM,N/A,Unfurnished,2021
Sawangan,Depok,-6.407547,106.7555867,27/05/2024,Rp 500.000.000,217 m²,200 m²,N/A,5,5,N/A,N/A,SHM,N/A,N/A,N/A
Tapos,Depok,-6.4022805,106.8850657,27/05/2024,Rp 5.225.000.000,162 m²,202 m²,3,4,4,2,N/A,HGB,33000 Watt,Semi Furnished,2024
Pancoran Mas,Depok,-6.3946317,106.7950631,27/05/2024,Rp 1.080.000.000,62 m²,68 m²,2,3,2,2,N/A,SHM,2200 Watt,N/A,2024
Cipayung,Depok,-6.4197444,106.796065,27/05/2024,Rp 650.000.000,127 m²,110 m²,1,3,2,1,N/A,SHM,900 Watt,Unfurnished,2000
Beji,Depok,-6.3685044,106.8081252,27/05/2024,Rp 850.000.000,160 m²,120 m²,1,5,2,1,N/A,SHM,2020 Watt,Semi Furnished,2024
Cimanggis,Depok,-6.364012799999999,106.8496195,27/05/2024,Rp 578.000.000,38 m²,42 m²,2,2,2,1,N/A,SHM,2200 Watt,Unfurnished,N/A
Limo,Depok,-6.4424873,106.8205329,27/05/2024,Rp 800.000.000,80 m²,58 m²,2,3,2,1,N/A,SHM,2200 Watt,Unfurnished,2024
Sukma Jaya,Depok,-6.4189393,106.8384873,27/05/2024,Rp 800.000.000,58 m²,80 m²,2,3,2,1,1,SHM,2200 Watt,Full Furnished,2024
Beji,Depok,-6.3685044,106.8081252,27/05/2024,Rp 800.000.000,58 m²,80 m²,2,3,2,1,1,SHM,2200 Watt,Full Furnished,2024
Sukma Jaya,Depok,-6.4189393,106.8384873,27/05/2024,Rp 800.000.000,58 m²,80 m²,2,3,2,1,1,SHM,2200 Watt,Full Furnished,2024
Sawangan,Depok,-6.4260468,106.7794935,27/05/2024,Rp 230.000.000,55 m²,40 m²,1,2,1,1,N/A,SHM,1299 Watt,Unfurnished,N/A
Sukma Jaya,Depok,-6.4189393,106.8384873,27/05/2024,Rp 800.000.000,58 m²,80 m²,2,3,2,1,1,SHM,2200 Watt,Full Furnished,2024
Beji,Depok,-6.3685044,106.8081252,27/05/2024,Rp 800.000.000,58 m²,80 m²,2,3,2,1,1,SHM,2200 Watt,Full Furnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 800.000.000,58 m²,80 m²,2,3,2,1,1,SHM,2200 Watt,Full Furnished,2024
Cipayung,Depok,-6.4197444,106.796065,27/05/2024,Rp 750.000.000,60 m²,50 m²,2,3,2,1,N/A,SHM,2500 Watt,Unfurnished,N/A
Sukma Jaya,Depok,-6.4189393,106.8384873,27/05/2024,Rp 700.000.000,67 m²,45 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 1.100.000.000,80 m²,70 m²,2,4,2,1,1,SHM,N/A,N/A,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 935.000.000,66 m²,75 m²,2,3,3,1,1,SHM,2200 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 935.000.000,66 m²,75 m²,2,3,3,1,1,SHM,2200 Watt,Unfurnished,2024
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 935.000.000,66 m²,75 m²,2,3,3,1,1,SHM,2200 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 935.000.000,66 m²,75 m²,2,3,3,1,1,SHM,2200 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 935.000.000,66 m²,75 m²,2,3,3,1,1,SHM,2200 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 3.250.000.000,236 m²,183 m²,2,4,3,1,1,SHM,4400 Watt,Unfurnished,N/A
Beji,Depok,-6.3685044,106.8081252,27/05/2024,Rp 800.000.000,50 m²,80 m²,2,3,2,1,1,SHM,2200 Watt,Full Furnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 800.000.000,58 m²,80 m²,2,3,2,1,1,SHM,2200 Watt,Full Furnished,2024
Sukma Jaya,Depok,-6.4189393,106.8384873,27/05/2024,Rp 700.000.000,67 m²,45 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2024
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 800.000.000,58 m²,80 m²,2,3,2,1,1,SHM,2200 Watt,Full Furnished,2024
Sukma Jaya,Depok,-6.4189393,106.8384873,27/05/2024,Rp 700.000.000,67 m²,45 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,204
Sukma Jaya,Depok,-6.4189393,106.8384873,27/05/2024,Rp 700.000.000,67 m²,45 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2024
Beji,Depok,-6.3685044,106.8081252,27/05/2024,Rp 800.000.000,58 m²,80 m²,2,3,2,1,1,SHM,2200 Watt,Full Furnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 700.000.000,67 m²,45 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cimanggis,Depok,-6.354936899999999,106.8428572,27/05/2024,Rp 700.000.000,67 m²,45 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2024
Beji,Depok,-6.3685044,106.8081252,27/05/2024,Rp 800.000.000,58 m²,80 m²,2,3,2,1,1,SHM,2200 Watt,Full Furnished,2024
Cimanggis,Depok,-6.354936899999999,106.8428572,27/05/2024,Rp 700.000.000,67 m²,45 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2024
Sukma Jaya,Depok,-6.4189393,106.8384873,27/05/2024,Rp 800.000.000,58 m²,80 m²,2,3,2,1,1,SHM,2200 Watt,Full Furnished,2024
Sukma Jaya,Depok,-6.4189393,106.8384873,27/05/2024,Rp 700.000.000,67 m²,45 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2024
Beji,Depok,-6.3685044,106.8081252,27/05/2024,Rp 700.000.000,67 m²,45 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 920.000.000,72 m²,70 m²,2,4,2,1,1,SHM,2200 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 700.000.000,67 m²,45 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 920.000.000,72 m²,70 m²,2,4,2,1,1,SHM,2200 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 920.000.000,72 m²,70 m²,2,4,2,1,1,SHM,2200 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 700.000.000,67 m²,45 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 920.000.000,72 m²,70 m²,2,4,2,1,1,SHM,2200 Watt,Unfurnished,2024
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 920.000.000,72 m²,70 m²,2,4,2,1,1,SHM,2200 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 920.000.000,72 m²,70 m²,2,4,2,1,1,SHM,2200 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 920.000.000,72 m²,70 m²,2,4,2,1,1,SHM,2200 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 920.000.000,72 m²,70 m²,2,4,2,1,1,SHM,2200 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 920.000.000,72 m²,70 m²,2,4,2,1,1,SHM,2200 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 920.000.000,72 m²,70 m²,2,4,2,1,1,SHM,2200 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 920.000.000,72 m²,70 m²,2,4,2,1,1,SHM,2200 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,27/05/2024,Rp 920.000.000,72 m²,70 m²,2,4,2,1,1,SHM,2200 Watt,Unfurnished,2024
Beji,Depok,-6.3685044,106.8081252,27/05/2024,Rp 1.500.000.000,111 m²,150 m²,2,3,4,2,N/A,SHM,2200 Watt,Unfurnished,N/A
Bojongsari,Depok,-6.4046258,106.7417263,26/05/2024,Rp 572.600.000,84 m²,54 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Tapos,Depok,-6.4022805,106.8850657,20/05/2024,Rp 500.000.000,107 m²,65 m²,1,2,1,1,1,SHM,1300 Watt,Semi Furnished,2019
Sukma Jaya,Depok,-6.3997311,106.8417514,20/05/2024,Rp 1.800.000.000,120 m²,100 m²,2,3,2,1,N/A,SHM,2200 Watt,Semi Furnished,1989
Tapos,Depok,-6.4022805,106.8850657,20/05/2024,Rp 4.400.000.000,240 m²,305 m²,2,4,4,2,2,SHM,5500 Watt,Semi Furnished,N/A
Sawangan,Depok,-6.407547,106.7555867,20/05/2024,Rp 385.000.000,60 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Bojongsari,Depok,-6.4046258,106.7417263,20/05/2024,Rp 500.000.000,90 m²,90 m²,1,3,2,1,1,SHM,1300 Watt,Unfurnished,N/A
Beji,Depok,-6.3219635,106.7898163,20/05/2024,Rp 935.000.000,80 m²,72 m²,2,3,2,1,N/A,SHM,2200 Watt,Unfurnished,2024
Sawangan,Depok,-6.407547,106.7555867,20/05/2024,Rp 1.600.000.002,103 m²,97 m²,1,3,3,2,N/A,SHM,2200 Watt,Unfurnished,2023
Cilodong,Depok,-6.436980699999999,106.8355372,20/05/2024,Rp 715.000.000,70 m²,43 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,20/05/2024,Rp 715.000.000,70 m²,43 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,20/05/2024,Rp 715.000.000,70 m²,43 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2024
Cipayung,Depok,-6.4197444,106.796065,20/05/2024,Rp 488.250.000,72 m²,41 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Sawangan,Depok,-6.407547,106.7555867,20/05/2024,Rp 385.000.000,60 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Sukma Jaya,Depok,-6.4189393,106.8384873,20/05/2024,Rp 700.000.000,110 m²,63 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Sawangan,Depok,-6.407547,106.7555867,20/05/2024,Rp 900.000.000,71 m²,94 m²,2,4,2,1,N/A,SHM,3500 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,20/05/2024,Rp 782.500.000,55 m²,55 m²,2,2,2,1,N/A,SHM,2200 Watt,Unfurnished,2024
Cinere,Depok,-6.3333023,106.7828744,20/05/2024,Rp 900.000.000,66 m²,70 m²,2,2,2,1,N/A,SHM,3500 Watt,Unfurnished,N/A
Cilodong,Depok,-6.436980699999999,106.8355372,20/05/2024,Rp 782.500.000,55 m²,55 m²,2,2,2,1,N/A,SHM,2200 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,20/05/2024,Rp 715.000.000,70 m²,43 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,20/05/2024,Rp 715.000.000,70 m²,43 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,20/05/2024,Rp 715.000.000,70 m²,43 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,20/05/2024,Rp 715.000.000,70 m²,43 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2024
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cilodong,Depok,-6.436980699999999,106.8355372,20/05/2024,Rp 715.000.000,70 m²,43 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2024
Sukma Jaya,Depok,-6.4189393,106.8384873,20/05/2024,Rp 700.000.000,110 m²,63 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Beji,Depok,-6.3685044,106.8081252,20/05/2024,Rp 700.000.000,70 m²,50 m²,1,2,2,1,1,SHM,1300 Watt,Full Furnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,20/05/2024,Rp 715.000.000,70 m²,43 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2024
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cilodong,Depok,-6.436980699999999,106.8355372,20/05/2024,Rp 715.000.000,70 m²,43 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,20/05/2024,Rp 715.000.000,70 m²,43 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2024
Cimanggis,Depok,-6.354936899999999,106.8428572,20/05/2024,Rp 700.000.000,70 m²,50 m²,1,2,2,1,1,SHM,1300 Watt,Full Furnished,2024
Beji,Depok,-6.3685044,106.8081252,20/05/2024,Rp 700.000.000,70 m²,50 m²,1,2,2,1,1,SHM,1300 Watt,Full Furnished,2024
Sawangan,Depok,-6.407547,106.7555867,20/05/2024,Rp 845.000.000,63 m²,70 m²,2,3,2,1,N/A,SHM,2200 Watt,Semi Furnished,2022
Sukma Jaya,Depok,-6.4189393,106.8384873,20/05/2024,Rp 800.000.000,70 m²,50 m²,1,2,N/A,1,1,SHM,1300 Watt,Full Furnished,2024
Sawangan,Depok,-6.4260468,106.7794935,20/05/2024,Rp 845.000.000,63 m²,70 m²,2,3,2,1,N/A,SHM,2200 Watt,Semi Furnished,2023
Cimanggis,Depok,-6.354936899999999,106.8428572,20/05/2024,Rp 700.000.000,74 m²,45 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cimanggis,Depok,-6.354936899999999,106.8428572,20/05/2024,Rp 700.000.000,74 m²,45 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2024
Sukma Jaya,Depok,-6.4189393,106.8384873,20/05/2024,Rp 700.000.000,74 m²,45 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2024
Sukma Jaya,Depok,-6.4189393,106.8384873,20/05/2024,Rp 700.000.000,70 m²,50 m²,1,2,2,1,1,SHM,1300 Watt,Full Furnished,2024
Beji,Depok,-6.3685044,106.8081252,20/05/2024,Rp 700.000.000,74 m²,45 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2024
Sawangan,Depok,-6.407547,106.7555867,20/05/2024,Rp 845.000.000,63 m²,70 m²,2,3,2,1,N/A,SHM,2200 Watt,Semi Furnished,2023
Cilodong,Depok,-6.429939000000001,106.8263877,20/05/2024,Rp 700.000.000,74 m²,45 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,20/05/2024,Rp 800.000.000,58 m²,80 m²,2,3,2,1,1,SHM,2200 Watt,Full Furnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,20/05/2024,Rp 700.000.000,74 m²,50 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cimanggis,Depok,-6.4198933,106.8284624,20/05/2024,Rp 700.000.000,74 m²,45 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cinere,Depok,-6.434914,106.8207875,20/05/2024,Rp 800.000.000,80 m²,58 m²,1,3,2,N/A,1,SHM,2200 Watt,Unfurnished,2024
Sukma Jaya,Depok,-6.4189393,106.8384873,20/05/2024,Rp 800.000.000,58 m²,80 m²,2,3,2,1,1,SHM,2200 Watt,Full Furnished,2024
Sukma Jaya,Depok,-6.4189393,106.8384873,20/05/2024,Rp 800.000.000,58 m²,80 m²,2,3,2,1,1,SHM,2200 Watt,Full Furnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,20/05/2024,Rp 800.000.000,58 m²,80 m²,2,3,2,1,1,SHM,2200 Watt,Full Furnished,2024
Beji,Depok,-6.3685044,106.8081252,20/05/2024,Rp 700.000.000,74 m²,50 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2024
Sukma Jaya,Depok,-6.4189393,106.8384873,20/05/2024,Rp 700.000.000,74 m²,50 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cilodong,Depok,-6.436980699999999,106.8355372,20/05/2024,Rp 700.000.000,74 m²,50 m²,1,2,2,1,N/A,SHM,2200 Watt,Unfurnished,2024
Bojongsari,Depok,-6.4046258,106.7417263,20/05/2024,Rp 750.000.000,90 m²,60 m²,N/A,3,2,1,1,SHM,2200 Watt,Unfurnished,2021
Beji,Depok,-6.3685044,106.8081252,20/05/2024,Rp 1.850.000.000,90 m²,140 m²,2,5,5,1,N/A,SHM,2200 Watt,Semi Furnished,2023
Tapos,Depok,-6.4022805,106.8850657,20/05/2024,Rp 1.850.000.000,90 m²,140 m²,2,5,5,1,N/A,SHM,2200 Watt,Unfurnished,2023
Sawangan,Depok,-6.3651357,106.7617984,20/05/2024,Rp 365.000.000,60 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Sawangan,Depok,-6.407547,106.7555867,20/05/2024,Rp 385.000.000,60 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Depok,Jawa Barat,-6.4024844,106.7942405,20/05/2024,Rp 1.850.000.000,72 m²,80 m²,2,3,3,1,N/A,SHM,2200 Watt,Unfurnished,2023
Sawangan,Depok,-6.407547,106.7555867,20/05/2024,Rp 385.000.000,60 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Sawangan,Depok,-6.407547,106.7555867,20/05/2024,Rp 385.000.000,60 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Sawangan,Depok,-6.407547,106.7555867,20/05/2024,Rp 385.000.000,60 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Sawangan,Depok,-6.407547,106.7555867,20/05/2024,Rp 385.000.000,60 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Sawangan,Depok,-6.407547,106.7555867,20/05/2024,Rp 385.000.000,60 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cipayung,Depok,-6.4197444,106.796065,20/05/2024,Rp 287.000.000,52 m²,21 m²,1,2,1,1,N/A,SHM,N/A,Unfurnished,N/A
Cipayung,Depok,-6.4197444,106.796065,20/05/2024,Rp 380.000.045,55 m²,32 m²,2,2,2,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Cipayung,Depok,-6.4197444,106.796065,20/05/2024,Rp 423.000.000,67 m²,36 m²,2,2,2,1,N/A,SHM,N/A,Unfurnished,N/A
Sawangan,Depok,-6.407547,106.7555867,19/05/2024,Rp 385.000.000,60 m²,40 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Depok,Jawa Barat,-6.4024844,106.7942405,13/05/2024,Rp 695.000.000,79 m²,45 m²,1,2,2,N/A,N/A,SHM,1300 Watt,Unfurnished,2023
Cilodong,Depok,-6.429939000000001,106.8263877,13/05/2024,Rp 550.000.000,101 m²,85 m²,N/A,2,1,1,N/A,SHM,N/A,Unfurnished,N/A
Cinere,Depok,-6.3333023,106.7828744,13/05/2024,Rp 900.000.000,83 m²,60 m²,2,2,2,2,N/A,SHM,2200 Watt,Unfurnished,N/A
Sukma Jaya,Depok,-6.4189393,106.8384873,13/05/2024,Rp 1.100.000.000,120 m²,68 m²,2,3,2,2,N/A,SHM,2200 Watt,Unfurnished,N/A
Sawangan,Depok,-6.407547,106.7555867,13/05/2024,Rp 480.000.000,60 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Sawangan,Depok,-6.4109883,106.7654314,13/05/2024,Rp 560.000.000,70 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2016
Beji,Depok,-6.3685044,106.8081252,13/05/2024,Rp 2.400.000.000,84 m²,200 m²,3,10,10,N/A,1,SHM,N/A,Full Furnished,2024
Pancoran Mas,Depok,-6.3946317,106.7950631,13/05/2024,Rp 1.200.000.000,120 m²,100 m²,N/A,3,2,1,N/A,SHM,2200 Watt,Unfurnished,2017
Sawangan,Depok,-6.407547,106.7555867,13/05/2024,Rp 550.000.000,72 m²,96 m²,2,3,1,2,N/A,SHM,2200 Watt,Unfurnished,2012
Cimanggis,Depok,-6.354936899999999,106.8428572,13/05/2024,Rp 920.000.000,40 m²,80 m²,2,3,2,N/A,1,SHM,N/A,N/A,2024
Sawangan,Depok,-6.407547,106.7555867,13/05/2024,Rp 975.000.000,93 m²,63 m²,2,3,2,1,N/A,SHM,2200 Watt,Unfurnished,2024
Bojongsari,Depok,-6.4046258,106.7417263,13/05/2024,Rp 875.000.000,97 m²,52 m²,2,3,1,1,N/A,SHM,3500 Watt,Unfurnished,2024
Cimanggis,Depok,-6.354936899999999,106.8428572,13/05/2024,Rp 1.355.000.000,66 m²,100 m²,2,3,2,N/A,1,SHM,N/A,Unfurnished,2024
Pancoran Mas,Depok,-6.3946317,106.7950631,13/05/2024,Rp 900.000.000,78 m²,60 m²,1,2,1,1,N/A,SHM,2200 Watt,Semi Furnished,N/A
Limo,Depok,-6.3790349,106.7698692,13/05/2024,Rp 1.700.000.000,108 m²,148 m²,2,4,2,1,N/A,SHM,2200 Watt,Semi Furnished,N/A
Tapos,Depok,-6.4022805,106.8850657,13/05/2024,Rp 500.000.000,107 m²,65 m²,1,2,1,1,1,SHM,1300 Watt,Semi Furnished,2020
Sukma Jaya,Depok,-6.4189393,106.8384873,13/05/2024,Rp 895.000.000,58 m²,57 m²,2,3,2,1,N/A,SHM,2200 Watt,Unfurnished,2024
Beji,Depok,-6.374008,106.8030892,13/05/2024,Rp 680.000.000,72 m²,60 m²,1,2,1,1,N/A,HGB,1300 Watt,Semi Furnished,2013
Depok,Jawa Barat,-6.4024844,106.7942405,13/05/2024,Rp 2.300.000.000,110 m²,90 m²,2,3,2,N/A,1,SHM,2200 Watt,Unfurnished,2015
Sawangan,Depok,-6.407547,106.7555867,13/05/2024,Rp 575.000.008,71 m²,56 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Sawangan,Depok,-6.4019514,106.751556,13/05/2024,Rp 2.000.000.000,112 m²,98 m²,2,3,3,2,N/A,SHM,3300 Watt,Unfurnished,2023
Cinere,Depok,-6.3244345,106.7703518,13/05/2024,Rp 800.000.000,80 m²,58 m²,2,3,2,1,N/A,SHM,2200 Watt,Unfurnished,2024
Tapos,Depok,-6.377051799999999,106.9038012,13/05/2024,Rp 6.000.000.000,302 m²,350 m²,2,4,4,2,2,SHM,6600 Watt,Semi Furnished,2004
Pancoran Mas,Depok,-6.4024844,106.7942405,13/05/2024,Rp 663.000.000,50 m²,50 m²,2,2,1,1,N/A,SHM,2200 Watt,Unfurnished,2024
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
